stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1864,WilwSu1E,EBD Willow before Sunset Ave,W WILLOW ST & Sunset St,42.7483,-84.58376,,,,,,0
1865,WilwSu2E,EBD Willow past Sunset Ave,W WILLOW ST & Sunset,42.7483,-84.57911,,,,,,0
1867,WilwJenE,EBD Willow past Jenison Ave,W WILLOW ST & N JENISON AVE,42.74828,-84.57249,,,,,,0
1868,WilwLinE,EBD Willow past Linwood St,W WILLOW ST & N MARTIN LUTHER KING JR BLVD,42.74825,-84.5681,,,,,,0
1869,WilwMLKE,EBD Willow past MLK Jr Blvd,W WILLOW ST & PRINCETON AVE,42.74823,-84.56586,,,,,,0
1871,WilwChrE,EBD Willow at Christopher St,W WILLOW ST & CHRISTOPHER ST,42.74872,-84.56194,,,,,,0
1872,PineWilS,SBD Pine St past W Willow St,N PINE ST & W GRAND RIVER AVE,42.74825,-84.55993,,,,,,0
1874,PineOakS,SBD Pine St past W Oakland Ave,N PINE ST & W OAKLAND AVE,42.743101,-84.559952,,,,,,0
1898,MalcGraE,EBD Malcolm X past S Grand Ave,E MAIN ST & S GRAND AVE,42.725452,-84.550013,,,,,,0
1899,CedaElmS,SBD Cedar past E Elm St,S CEDAR ST & E ELM ST,42.72121,-84.54555,,,,,,0
1901,CedIsbeS,SBD Cedar past Isbell St,S CEDAR ST & past Isbell,42.71387,-84.54722,,,,,,0
1902,CedMtHoS,SBD Cedar past E Mt Hope Ave,,42.710266,-84.548119,,,,,,0
1905,CedGreeS,SBD Cedar past E Greenlawn Ave,S CEDAR ST & E WILLARD AVE,42.70463,-84.54809,,,,,,0
1906,CedPariS,SBD Cedar past Paris Ave,S CEDAR ST & PARIS AVE,42.70165,-84.548113,,,,,,0
1908,CedHolmS,SBD Cedar past E Holmes Rd,S CEDAR ST & E HOLMES RD,42.69696,-84.54811,,,,,,0
1909,CedRousS,SBD Cedar past E Rouse St,S CEDAR ST & E ROUSE ST,42.69407,-84.54812,,,,,,0
1911,CedCavaS,SBD Cedar past E Cavanaugh Rd,S CEDAR ST & E CAVANAUGH RD,42.68983,-84.5481,,,,,,0
1912,CedPottS,SBD Cedar past E Potter Ave,S CEDAR ST & past Potter,42.68742,-84.54811,,,,,,0
1913,CedSyriS,SBD Cedar past E Syringa Dd,S CEDAR ST & CEDAR CT,42.6843,-84.54816,,,,,,0
1915,CedrJolS,SBD Cedar past E Jolly Rd,S CEDAR ST & E JOLLY RD,42.682484,-84.548114,,,,,,0
1916,CedArmS,SBD Cedar past  Armstrong Rd,S CEDAR ST & ARMSTRONG RD,42.67912,-84.54814,,,,,,0
1917,CedNortS,SBD Cedar past E Northrup St,S CEDAR ST & E NORTHRUP ST,42.67623,-84.54767,,,,,,0
1918,CedKaynS,SBD Cedar past Kaynorth Rd,S CEDAR ST & past Kaynorth,42.67231,-84.54577,,,,,,0
1936,EifDeerS,SBD Eifert past Deer Run Ln,N EIFERT RD & DEER RUN LN,42.637629,-84.543091,,,,,,0
1937,EifWilcS,SBD Eifert past Wilcox,N EIFERT RD & WILCOX RD,42.63309,-84.54305,,,,,,0
1938,WindRotE,EBD Windmill past Rotterdam,WINDMILL BLVD & N EIFERT RD,42.623985,-84.543249,,,,,,0
1940,EifValBr,NBD Eifert at Valley Brook Rd,N EIFERT RD & WINDMILL BLVD,42.62794,-84.5429,,,,,,0
1946,DoncAurE,EBD Doncaster past Aurelius Rd,DONCASTER AVE & AURELIUS RD,42.62919,-84.52227,,,,,,0
1976,CedCeCtN,NBD Cedar past Cedar Ct,S CEDAR ST & E SYRINGA DR,42.68634,-84.54794,,,,,,0
1990,CedElmN,NBD Cedar past E Elm St,S CEDAR ST & E ELM ST,42.72202,-84.54532,,,,,,0
1995,KalaLatE,EBD Kalamazoo past Lathrop St,E KALAMAZOO ST & ALLEN ST,42.729961,-84.528145,,,,,,0
2002,ForAureS,EBD Forest past Aurelius Rd,FOREST RD & AURELIUS RD,42.704564,-84.522755,,,,,,0
2003,ForAuroS,EBD Forest past Aurora Dr,,42.704623,-84.517659,,,,,,0
2014,JolAurE,EBD Jolly past Aurelius Rd,,42.682955,-84.52225,,,,,,0
2038,ForAuroW,WBD Forest past Aurora Rd,FOREST RD & AURORA DR,42.704686,-84.518113,,,,,,0
2046,KalaAllW,WBD Kalamazoo past Allen St,E KALAMAZOO ST & LATHROP ST,42.730068,-84.527641,,,,,,0
2050,KalaHosW,WBD Kalamazoo before Hosmer,E KALAMAZOO ST & S 8TH ST,42.729976,-84.540723,,,,,,0
2181,PennMapN,NBD Pennsylvania past Maplehill,S PENNSYLVANIA AVE & MAPLEHILL AVE,42.69264,-84.53796,,,,,,0
2182,PennIrvN,NBD Pennsylvania at Irvington Ave,S PENNSYLVANIA AVE & IRVINGTON AVE,42.69485,-84.53797,,,,,,0
2198,ShiaDorE,EBD Shiawassee near Dorrance Pl,E SHIAWASSEE ST & N CEDAR ST,42.7371,-84.54104,,,,,,0
2213,EastHowN,NBD N East past Howe,N EAST ST & E HOWE AVE,42.764088,-84.542699,,,,,,0
2223,ThomTurE,EBD Thomas past Turner St,W THOMAS ST & TURNER ST,42.7579,-84.552928,,,,,,0
2224,ThomGarE,EBD Thomas past Gary Ave,E THOMAS ST & GARY ST,42.757898,-84.549377,,,,,,0
2225,ThomHalE,EBD Thomas at Hall St,E THOMAS ST & THOMPSON ST,42.758013,-84.545678,,,,,,0
2230,HighLkLS,SBD High past Lake Lansing,N HIGH ST & LAKE LANSING RD,42.754,-84.53878,,,,,,0
2235,PennPorS,SBD Pennsylvania past Porter St,N PENNSYLVANIA AVE & PORTER ST,42.745276,-84.537861,,,,,,0
2240,ShiaMLKE,EBD Shiawassee past MLK,W SHIAWASSEE ST & N BUTLER BLVD,42.737313,-84.566884,,,,,,0
2243,JenShiaS,SBD Jenison past Shiawassee St,N JENISON AVE & W IONIA ST,42.737019,-84.57283,,,,,,0
2249,EveWHilS,SBD Everett past W Hillsdale St,EVERETT DR & W KALAMAZOO ST,42.727302,-84.577083,,,,,,0
2292,EveStJoN,NBD Everett past W St Joseph St,EVERETT DR & W SAINT JOSEPH ST,42.727168,-84.576973,,,,,,0
2305,CleoSagS,SBD Cleo before Saginaw,N VERLINDEN AVE & W SAGINAW ST,42.74127,-84.577202,,,,,,0
2338,SagBartE,EBD Saginaw past Bartlett St,W SAGINAW ST & BARTLETT ST,42.740891,-84.569654,,,,,,0
2340,SagWiscE,EBD Saginaw before Wisconsin Ave,W SAGINAW ST & WISCONSIN AVE,42.740883,-84.563332,,,,,,0
2348,SagNFosE,EBD Saginaw past N Foster Ave,E SAGINAW ST & N FOSTER AVE,42.740854,-84.517286,,,,,,0
2349,SagKiplE,EBD Saginaw past Kipling Blvd,E SAGINAW ST & KIPLING BLVD,42.740844,-84.51462,,,,,,0
2351,ChesGRiN,NBD Chester past E Grand River Ave,CHESTER RD & E GRAND RIVER AVE,42.743087,-84.5113,,,,,,0
2352,ChesCovN,NBD Chester past Covington Ct,CHESTER RD & COVINGTON CT,42.744537,-84.511225,,,,,,0
2353,ChesWooN,NBD Chester past Woodruff Ave,CHESTER RD & HOPKINS AVE,42.746729,-84.511259,,,,,,0
2365,LkLaCooW,WBD Lake Lansing past Coolidge Rd,W LAKE LANSING RD & WEST RD,42.76081,-84.504176,,,,,,0
2377,ChesHopS,SBD Chester past Hopkins Ave,CHESTER RD & Hopkins Street,42.747947,-84.511393,,,,,,0
2378,ChesWooS,SBD Chester past Woodruff Ave,CHESTER RD & WOODRUFF AVE,42.746372,-84.511395,,,,,,0
2384,GRivFaiW,WBD Grand River past Fairview,E GRAND RIVER AVE & N FOSTER AVE,42.743317,-84.521596,,,,,,0
2385,GRivWooW,WBD Grand River past Wood St,E GRAND RIVER AVE & WOOD ST,42.743283,-84.524004,,,,,,0
2390,CapiOakS,SBD Capitol past W Oakland Ave,N CAPITOL AVE & W OAKLAND AVE,42.743162,-84.553822,,,,,,0
2395,TurnGrRN,NBD Turner past Grand River Ave,TURNER ST & CLINTON ST,42.747876,-84.549506,,,,,,0
2408,DeRiBenW,WBD Delta River past Benton Blvd,DELTA RIVER DR & WESTBURY RD,42.76256,-84.583403,,,,,,0
2409,DeRiLeoW,WBD Delta River  before Leon Ave,DELTA RIVER DR & Leon Street,42.761441,-84.587655,,,,,,0
2410,DeRiNorW,WBD Delta Riverpast Northwest Ave,DELTA RIVER DR & Northwest,42.760618,-84.591465,,,,,,0
2411,DeRiNewW,WBD Delta River at Newport Dr,DELTA RIVER DR & NEWPORT DR,42.76188,-84.595987,,,,,,0
2412,DeRiAmhW,WBD Delta River past Amherst Dr,DELTA RIVER DR & CRANBROOK AVE,42.762855,-84.598875,,,,,,0
2421,CaCiAir3,NBD Capitol City past Commerce Dr,CAPITOL CITY BLVD & W CIRCLE DR,42.772403,-84.588833,,,,,,0
2442,MalcPenE,EBD Malcolm X past S Pennsylvania Ave,PENNSYLVANIA/MAIN CONNECTOR & E JOLLY RD,42.725455,-84.536452,,,,,,0
2446,CapKilbS,SBD Capitol before Kilborn St,N CAPITOL AVE & W MAPLE ST,42.745712,-84.553808,,,,,,0
2455,KalaChaE,EBD Kalamazoo past Charles St,,42.72993,-84.51316,,,,,,0
2460,CoolMelN,NBD Coolidge past Melody Ln,COOLIDGE RD & MELODY LN,42.743896,-84.503363,,,,,,0
2461,CoolLakN,NBD Coolidge past Lakeside Dr,COOLIDGE RD & Lakeside Dr.,42.747861,-84.503419,,,,,,0
2462,CoolFaiN,NBD Coolidge past Fairoaks Ct,COOLIDGE RD & FAIROAKS CT,42.750984,-84.503415,,,,,,0
2463,CoolFarN,NBD Coolidge past Farwood Dr,COOLIDGE RD & FARWOOD DR,42.752925,-84.503412,,,,,,0
2464,CoolNShN,NBD Coolidge past N Shore Dr,COOLIDGE RD & N SHORE DR,42.75527,-84.503372,,,,,,0
2465,CoolRamN,NBD Coolidge before Ramblewood Dr,COOLIDGE RD & N SHORE DR,42.757212,-84.503357,,,,,,0
2466,CoolLkLN,NBD Coolidge before W Lake Lansing,COOLIDGE RD & W LAKE LANSING RD,42.760254,-84.503353,,,,,,0
2468,CoolRamS,SBD Coolidge past Ramblewood Dr,COOLIDGE RD & RAMBLEWOOD DR,42.757391,-84.503504,,,,,,0
2469,CoolNSh1,SBD Coolidge before N Shore Dr,COOLIDGE RD & RAMBLEWOOD DR,42.755682,-84.503519,,,,,,0
2470,CoolNSh2,SBD Coolidge past N Shore Dr,COOLIDGE RD & WOODBROOK DR,42.753883,-84.503558,,,,,,0
2472,CoolPebS,SBD Coolidge past Pebble Creek Blvd,COOLIDGE RD & PEBBLE CREEK BLVD,42.74999,-84.503563,,,,,,0
2473,CoolStoS,SBD Coolidge past Stonewood Dr,COOLIDGE RD & LAKE SIDE DR,42.747306,-84.503542,,,,,,0
2474,CoolDuaS,SBD Coolidge past Dual Chartwell Ca,COOLIDGE RD & CHARTWELL DUAL CARRIAGE WAY,42.745194,-84.503508,,,,,,0
2475,CoolMelS,SBD Coolidge past Melody Ln,COOLIDGE RD & MELODY LN,42.743458,-84.503511,,,,,,0
2490,HolmMalN,NBD Holmes before Malcolm X,S HOLMES ST & E MAIN ST,42.725185,-84.533001,,,,,,0
2493,MACBurcS,SBD MAC past Burcham,634 MAC AVE & BURCHAM DR,42.740236,-84.480738,,,,,,0
2495,AbbCentN,NBD Abbot before Centerlawn St,ABBOT RD & CENTERLAWN ST,42.74185,-84.483659,,,,,,0
2503,LkLaAbbE,EBD Lake Lansing past Abbot Rd,E LAKE LANSING RD & ABBOT RD,42.759155,-84.48298,,,,,,0
2504,LkLaGosW,WBD Lake Lansing before Gossard Ave,3383 E LAKE LANSING RD & GOSSARD AVE,42.758735,-84.478314,,,,,,0
2509,HagLkLaN,NBD Hagadorn past Lake Lansing,6020 N HAGADORN RD & E LAKE LANSING RD,42.755598,-84.462208,,,,,,0
2510,HagHoriN,NBD Hagadorn past Horizon Dr,N HAGADORN RD & HORIZON DR,42.756708,-84.462218,,,,,,0
2511,HagBircN,NBD Hagadorn past Birch Row Dr,N HAGADORN RD & COBBLERS CT,42.7587,-84.463281,,,,,,0
2512,HagFarrN,NBD Hagadorn past Farrington Ct,N HAGADORN RD & FARRINGTON CT,42.760125,-84.464595,,,,,,0
2513,BiRoCobW,WBD Birch Row before Cobbler's Dr,N HAGADORN RD & before Cobb,42.7609,-84.463437,,,,,,0
2514,BiRoCapW,WBD Birch Row past Captain's Way,BIRCH ROW DR & FARRINGTON CT,42.760311,-84.461047,,,,,,0
2515,BiRoBriW,WBD Birch Row past Briarwick Ct,BIRCH ROW DR & COACH HOUSE ST,42.759338,-84.461854,,,,,,0
2520,BiRoHarW,WBD Birch Row before Hardy Ave,3104 BIRCH ROW DR & HARDY AVE,42.758364,-84.466785,,,,,,0
2521,BiRoGibW,WBD Birch Row past Gibson Ave,BIRCH ROW DR & POLLARD AVE,42.758328,-84.469523,,,,,,0
2522,BiRoPorW,WBD Birch Row past Porter Ave,3214 BIRCH ROW DR & RUTHERFORD AVE,42.758341,-84.473627,,,,,,0
2523,LkLaTowW,WBD Lake Lansing past Towar Ave,E LAKE LANSING RD & BIRCH ROW DR,42.758457,-84.475935,,,,,,0
2524,LakGossE,EBD Lk. Lansing Rd past Gossard Ave,3412 E LAKE LANSING RD & GOSSARD AVE,42.758623,-84.478434,,,,,,0
2525,AbbLkLaN,NBD Abbot past W Lake Lansing Rd,Abbot Rd & E Lake Lansing Rd,42.75962,-84.48362,,,,,,0
2535,MACLindS,SBD MAC past Linden,329 MAC AVE & MARIOTT SERVICE DRIVE,42.736603,-84.480781,,,,,,0
2536,AlbeMACE,EBD Albert past MAC,ALBERT AVE & MAC Avenue,42.735431,-84.480856,,,,,,0
2539,ShaBogW2,WBD N Shaw past Bogue,N SHAW LN & WATERS EDGE DR,42.726269,-84.474247,,,,,,0
2542,HarWildN,NBD Harrison past Wildwood Dr,720 N HARRISON RD & SOUTHLAWN AVE,42.740596,-84.493539,,,,,,0
2543,HarNortN,NBD Harrison past Northlawn St,940 N HARRISON RD & NORTHLAWN ST,42.743119,-84.493572,,,,,,0
2544,HarPinFN,NBD Harrison past Pine Forest Dr,N HARRISON RD & LONGFELLOW DR,42.746824,-84.493517,,,,,,0
2545,HarWoodN,NBD Harrison past Woodingham Dr,1412 N HARRISON RD & WOODINGHAM DR,42.74856,-84.493551,,,,,,0
2546,HarGainN,NBD Harrison past Gainsborough Dr,1620 N HARRISON RD & DARLINGTON AVE,42.751468,-84.493498,,,,,,0
2547,HarBlanN,NBD Harrison past Blanchette Dr,1800 N HARRISON RD & BLANCHETTE DR,42.753491,-84.493458,,,,,,0
2548,HarCrowN,NBD Harrison Rd at Crown Blvd,1900 N HARRISON RD & CROWN BLVD,42.755343,-84.493505,,,,,,0
2549,HarTarlN,NBD Harrison past Tarleton Ave,2210 N HARRISON RD & TARLETON AVE,42.75843,-84.493475,,,,,,0
2550,LkLaHarW,WBD Lake Lansing past N Harrison,808 W LAKE LANSING RD & BURNT TREE LN,42.760161,-84.494281,,,,,,0
2551,LkLaBarW,WBD Lake Lansing at Barclay Ln,830 W LAKE LANSING RD & BARCLAY LN,42.760735,-84.496399,,,,,,0
2552,LkLaMarW,WBD Lake Lansing past Marfitt Rd,W LAKE LANSING RD & MARFITT RD,42.7609,-84.499146,,,,,,0
2560,HarBlanS,SBD Harrison past Blanchette Dr,1739 N HARRISON RD & CRICKET LN,42.753178,-84.493606,,,,,,0
2561,HarGainS,SBD Harrison past Gainsborough Dr,1545 N HARRISON RD & GAINSBOROUGH DR,42.75086,-84.493671,,,,,,0
2568,HarKalaS,SBD Harrison past Kalamazoo St,S HARRISON RD & MICHIGAN/HARRISON TURNAROUND,42.728615,-84.493986,,,,,,0
2570,HarSeveS,SBD Harrison Rd before Sever Dr,S HARRISON RD & LILAC AVE,42.72253,-84.493971,,,,,,0
2572,HarServS,SBD Harrison before Service Rd,HARRISON RD & S HARRISON RD,42.718843,-84.493964,,,,,,0
2573,CreHarS1,WBD N Crescent past Harrison,CRESCENT RD,42.716285,-84.494619,,,,,,0
2574,CreHarN1,WBD S Crescent before S Middlevale,SOUTH CRESCENT RD & S HARRISON RD,42.71371,-84.497533,,,,,,0
2575,MidvalS1,Middlevale past N Crescent Rd,MIDDLEVALE RD & S HARRISON RD,42.717371,-84.49883,,,,,,0
2576,MidvalN2,Middlevale near Laundromat,MIDDLEVALE RD & S HARRISON RD,42.717605,-84.501507,,,,,,0
2580,CreHarN2,EBD N Crescent before Harrison,CRESCENT RD & S HARRISON RD,42.716276,-84.495564,,,,,,0
2581,HarCresN,NBD Harrison past Crescent Rd,S HARRISON RD & CRESCENT RD,42.71657,-84.493599,,,,,,0
2583,HarWilsN,NBD Harrison past Wilson Rd,S HARRISON RD & LILAC AVE,42.722592,-84.49359,,,,,,0
2586,ShaChemE,EBD S Shaw at Chemistry,S SHAW LN & RAMP 1,42.725171,-84.475076,,,,,,0
2592,HagGlenN,NBD Hagadorn at Glenwood Apt.,4630 S HAGADORN RD & TWYCKINGHAM DR,42.71545,-84.461977,,,,,,0
2598,HagCahiN,NBD Hagadorn past Cahill Dr,N HAGADORN RD & CAHILL DR,42.734134,-84.462088,,,,,,0
2599,HagLindN,NBD Hagadorn past Linden St,N HAGADORN RD & LINDEN ST,42.736541,-84.462108,,,,,,0
2600,HagSnydN,NBD Hagadorn past Snyder Rd,N HAGADORN RD & MOUNT VERNON AVE,42.738876,-84.46214,,,,,,0
2601,HagBurcN,NBD Hagadorn past Burcham Dr,N HAGADORN RD & BURCHAM DR,42.741186,-84.46218,,,,,,0
2603,HagHasS,SBD Hagadorn past Haslett,N HAGADORN RD & CEDARHILL DR,42.746223,-84.462372,,,,,,0
2605,HasDeerE,EBD Haslett past Deerpath Ln,1800 HASLETT RD & DEER PATH LN,42.746904,-84.454384,,,,,,0
2614,HagaSnyS,SBD Hagadorn past Snyder Rd,587 N HAGADORN RD & SNYDER RD,42.73842,-84.462301,,,,,,0
2615,HagBeecS,SBD Hagadorn past Beech St,N HAGADORN RD & LINDEN ST,42.736505,-84.462256,,,,,,0
2616,HagAlbeS,SBD Hagadorn past Albert Ave,N HAGADORN RD & CAHILL DR,42.734152,-84.462236,,,,,,0
2630,MarWLakN,SBD Marsh past W Lake Dr,MARSH RD & LAKE DR,42.749369,-84.408536,,,,,,0
2640,LakMartW,WBD Lake Lansing past Martinus St,LAKE LANSING RD & MARTINUS ST,42.753989,-84.410035,,,,,,0
2641,LakCyprW,WBD Lake Lansing past Cypress St,LAKE LANSING RD & GREENMAN ST,42.753982,-84.41167,,,,,,0
2642,LakBuenW,WBD Lake Lansing past Buena Pkwy,LAKE LANSING RD & BUENA PKWY,42.75398,-84.416155,,,,,,0
2644,LacLkLN2,NBD LacDuMont near #2091,LAC DU MONT DR,42.752497,-84.424649,,,,,,0
2645,LacLkLN1,NBD LacDuMont before Lake Lansing,2101 LAC DU MONT DR & 2101 Lac DuMont,42.75501,-84.423807,,,,,,0
2646,LacLkLS1,SBD LacDuMont past Lake Lansing,LAC DU MONT DR & LAKE LANSING RD,42.755109,-84.423955,,,,,,0
2647,LacBoiN1,NBD LacDuMont past Bois Isle,1941 LAC DU MONT DR & HASLETT RD,42.749332,-84.420541,,,,,,0
2652,LakBoisE,EBD Lake Lansing before Bois Isle,LAKE LANSING RD & LAC DU MONT DR,42.755402,-84.422283,,,,,,0
2655,MarLakCS,SBD Marsh past E Lake Lansing Ct.,MARSH RD & LAKE DR,42.752788,-84.408662,,,,,,0
2665,MarHaslS,SBD Marsh before Haslett Rd,MARSH RD & HASLETT RD,42.747902,-84.408491,,,,,,0
2666,MarNemoS,SBD Marsh past Nemoke Trl,MARSH RD & NEMOKE TRL,42.741933,-84.408151,,,,,,0
2667,MarRollS,SBD Marsh past Rolling Hills Dr,MARSH RD & Rolling Hills Dr,42.73821,-84.40821,,,,,,0
2668,MarHuntS,SBD Marsh past Huntsville Dr,MARSH RD & MONTGOMERY CT,42.736055,-84.409359,,,,,,0
2669,MarTihaS,SBD Marsh Rd at Tihart Dr,MARSH RD & 5TH AVE,42.733078,-84.410829,,,,,,0
2675,DobBircN,NBD Dobie past Birchwood Dr,DOBIE RD & BIRCHWOOD DR,42.707485,-84.410283,,,,,,0
2676,DobHatcS,SBD Dobie past Hatch Rd,DOBIE RD & HATCH RD,42.704381,-84.410414,,,,,,0
2678,DobSashS,SBD Dobie past Sashabaw Rd,DOBIE RD & SASHABAW DR,42.690941,-84.41045,,,,,,0
2682,DobAlgoN,NBD Dobie past Algoma Dr,DOBIE RD & ALGOMA DR,42.687675,-84.410299,,,,,,0
2684,JolFairW,WBD Jolly past Fairhills Dr,JOLLY RD & SUMMERGATE LN,42.683063,-84.420653,,,,,,0
2691,OkJoOakN,NBD Okemos past Jolly Oak Rd,3590 OKEMOS RD & ASSOCIATION DR,42.68528,-84.432365,,,,,,0
2692,OkeTamaN,NBD Okemos past Tamarack Dr,OKEMOS RD & TAMARACK DR,42.691275,-84.432339,,,,,,0
2695,OkeKinaN,NBD Okemos past Kinawa Dr,OKEMOS RD & Kinawa Dr,42.697422,-84.432324,,,,,,0
2696,OkeSow1N,NBD Okemos before Sower Blvd,OKEMOS RD & before Sower,42.701582,-84.43229,,,,,,0
2698,OkeScieN,NBD Okemos past Science Pkwy,4321 OKEMOS RD & RIVERWOOD DR,42.707202,-84.432277,,,,,,0
2727,GrRivWeE,EBD Grand River Ave at Webberville,GRAND RIVER AVE W,42.667161,-84.187707,,,,,,0
2730,GrRivSkE,EBD Grand River past Skirting Av,E GRAND RIVER AVE & N MULLET ST,42.685508,-84.265047,,,,,,0
2735,GrRivJaW,WBD Grand River Ave before Jackson,W GRAND RIVER AVE & Jackson,42.688771,-84.285533,,,,,,0
2736,GrRivMcW,WBD Grand River past McCormick,W GRAND RIVER AVE & McCormick,42.687839,-84.292767,,,,,,0
2738,GrRivCrW,WBD Grand River past Corwin Rd,W GRAND RIVER AVE & Corwin,42.68806,-84.30314,,,,,,0
2740,GrRivSpW,WBD Grand River Ave at Spruce Rd,W GRAND RIVER AVE & VAN ATTA RD,42.712168,-84.37758,,,,,,0
2797,EastBanN,NBD N East past Banghart,N EAST ST & BANGHART ST,42.760625,-84.542739,,,,,,0
2801,HighGRvN,NBD High past E Grand River Ave,N HIGH ST & DRURY LN,42.747881,-84.53862,,,,,,0
2837,HarGRivN,NBD Harrison past Grand River,N HARRISON RD & HUNTINGTON RD,42.738529,-84.493542,,,,,,0
2842,KalaHarW,WBD Kalamazoo past Harrison,E KALAMAZOO ST & FARM LN,42.729206,-84.494551,,,,,,0
2843,KalDeHaE,EBD Kalamazoo past Dem Hall Dr,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,42.730105,-84.489108,,,,,,0
2848,HasDeerW,WBD Haslett past Deerpath Ln,HASLETT RD & WOODSIDE DR,42.747003,-84.454777,,,,,,0
2849,HasFernW,WBD Haslett past Ferndale Ave,1655 HASLETT RD & PARKVALE AVE,42.747006,-84.45823,,,,,,0
2854,MidvalS4,Middlevale Rd before S Crescent Rd,MIDDLEVALE RD & S HARRISON RD,42.713773,-84.498208,,,,,,0
2859,HarFoAcN,NBD Harrison Rd at Forest Acres,S HARRISON RD & TECHNOLOGY BLVD,42.709161,-84.493806,,,,,,0
2864,MtHoComW,WBD Mt Hope before Comanche Dr,E MOUNT HOPE RD & COPPERHILL DR,42.71188,-84.446019,,,,,,0
2866,OkeKewaS,SBD Okemos past Kewanee Way,4397 OKEMOS RD & KEWANEE WAY,42.709,-84.432432,,,,,,0
2867,OkeScieS,SBD Okemos past Science Pkwy,OKEMOS RD & PAST SCIENCE BOULEVARD,42.70662,-84.432438,,,,,,0
2878,RedCWShN,NBD Red Cedar past W Shaw Ln,RED CEDAR RD & SCIENCE RD,42.728695,-84.482845,,,,,,0
2879,RedCCheW,WBD Red Cedar before Chestnut Rd,RED CEDAR RD & SCIENCE RD,42.730765,-84.486355,,,,,,0
2880,OkeSoweS,SBD Okemos past Sower Blvd,OKEMOS RD & past Sower,42.701135,-84.432438,,,,,,0
2881,OkemBenS,SBD Okemos past  Bennett Rd,3965 OKEMOS RD & HERITAGE AVE,42.696384,-84.432462,,,,,,0
2882,OkeKnobS,SBD Okemos past Knob Hill Dr,OKEMOS RD & KNOB HILL DR,42.690496,-84.4325,,,,,,0
2883,OkeJoOkS,SBD Okemos before Jolly Oaks Rd,OKEMOS RD & JOLLY OAK RD,42.685772,-84.432511,,,,,,0
2887,MtHoSemW,WBD Mt Hope past Seminole Pl,E MOUNT HOPE RD & INDIAN HILLS DR,42.711927,-84.433113,,,,,,0
2898,ChesDemS,SBD Chestnut Rd before Dem. Hall,CHESTNUT RD & SCIENCE RD,42.729979,-84.487707,,,,,,0
2912,HasWestE,EBD Haslett past Westminster Way,2319 HASLETT RD & past Westminster,42.746916,-84.434431,,,,,,0
2913,HasNOkeE,EBD Haslett past N Okemos Rd,2111 HASLETT RD & past OKEMOS RD,42.747004,-84.426322,,,,,,0
2915,ChesDemN,NBD Chestnut past Dem Hall Dr.,CHESTNUT RD & ELM ST,42.729782,-84.487708,,,,,,0
2916,RedCCheE,EBD Red Cedar past Chestnut,RED CEDAR RD & FARM LN,42.730209,-84.485471,,,,,,0
2917,RedCShaS,SBD Red Cedar at Wells Hall,RED CEDAR RD & ELM ST,42.728623,-84.482919,,,,,,0
2918,ShaFarmE,EBD S Shaw before Farm,S SHAW LN & FARM LN,42.725175,-84.479498,,,,,,0
2931,HasNOkeW,WBD Haslett past N Okemos Rd,HASLETT RD & WESTMINSTER WAY,42.747097,-84.428361,,,,,,0
2949,CoolLkLS,SBD Coolidge Rd past W Lake Lansing,COOLIDGE RD & W LAKE LANSING RD,42.760004,-84.503501,,,,,,0
2995,BJTrCoW6,WBD Trappers Cove before Dunckel,TRAPPERS COVE TRL & BEAU JARDIN DR,42.687483,-84.508705,,,,,,0
3005,WashStJN,NBD Washington past St Joseph,S WASHINGTON AVE & E HILLSDALE ST,42.726643,-84.552247,,,,,,0
3012,CapiIonS,SBD Capitol past W Ionia St,N CAPITOL AVE & W OTTAWA ST,42.735583,-84.553937,,,,,,0
3013,CapiAllS,SBD Capitol before W Allegan St,S CAPITOL AVE & E MICHIGAN AVE,42.732871,-84.553988,,,,,,0
3014,CapiWasS,SBD Capitol past W Washtenaw St,S CAPITOL AVE & W WASHTENAW ST,42.73101,-84.553977,,,,,,0
3024,ShiaCedW,WBD Shiawassee past Cedar,E SHIAWASSEE ST & N CEDAR ST,42.737307,-84.54697,,,,,,0
3028,ShiaPinW,WBD Shiawassee past N Pine St,W SHIAWASSEE ST & N SYCAMORE ST,42.737392,-84.560631,,,,,,0
3029,ShiaButW,WBD Shiawassee past N Butler Blvd,W SHIAWASSEE ST & N MARTIN LUTHER KING JR BLVD,42.737429,-84.56498,,,,,,0
3033,OttaCapW,WBD Ottawa past N Capitol Ave,W OTTAWA ST & SEYMOUR AVE,42.734724,-84.554257,,,,,,0
3034,OttaCheW,WBD Ottawa St before Chestnut St,W OTTAWA ST & N CHESTNUT ST,42.734743,-84.558139,,,,,,0
3036,AllButlE,EBD Allegan past Butler,W ALLEGAN ST & S BUTLER BLVD,42.732651,-84.564245,,,,,,0
3037,AllSycE,EBD Allegan St before S Sycamore St,W ALLEGAN ST & S BUTLER BLVD,42.732632,-84.561665,,,,,,0
3038,AllPineE,EBD  Allegan past S Pine St,W ALLEGAN ST & S PINE ST,42.732622,-84.558545,,,,,,0
3039,AllTownE,EBD Allegan before Townsend St,W ALLEGAN ST & TOWNSEND ST,42.732612,-84.555781,,,,,,0
